+----------------------------------------------------------------------
|  File: profile.txt
|  Date: 2008.07.23 00:23:21 AM
+----------------------------------------------------------------------


+--------------------------------------
| Most expensive methods (by net time)
| Frame Count Limit: Unlimited
+--------------------------------------

               Net
          ------------
 Count     Time    Pct  Location
     1      0.0    0.0  simpull.VectorForce:getValue
     1      0.0    0.0  simpull.SimpullTest:keyPressed
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     1      0.0    0.0  simpull.SimpullTest:keyPressed
     1      0.0    0.0  simpull.SimpullTest:keyPressed
     1      0.0    0.0  simpull.SimpullTest:keyPressed
     1      0.0    0.0  simpull.SimpullTest:keyPressed
     1      0.0    0.0  simpull.SimpullTest:keyPressed
     1      0.0    0.0  simpull.SimpullTest:keyReleased
     1      0.0    0.0  simpull.SimpullTest:keyPressed
     1      0.0    0.0  simpull.SimpullTest:keyPressed
     1      0.0    0.0  simpull.SimpullTest:keyPressed
     1      0.0    0.0  simpull.Particle:addForce
     1      0.0    0.0  simpull.SimpullTest:keyPressed
     1      0.0    0.0  simpull.SimpullTest:keyReleased
     1      0.0    0.0  simpull.SimpullTest:keyPressed
     1      0.0    0.0  simpull.SimpullTest:keyPressed
     1      0.0    0.0  simpull.SimpullTest:keyPressed
     1      0.0    0.0  simpull.SimpullTest:keyPressed
     1      0.0    0.0  simpull.SimpullTest:keyPressed
     1      0.0    0.0  simpull.SimpullTest:keyPressed
     1      0.0    0.0  simpull.SimpullTest:keyPressed
     1      0.0    0.0  simpull.SimpullTest:keyPressed
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     1      0.0    0.0  simpull.SimpullTest:keyPressed
     1      0.0    0.0  simpull.SimpullTest:keyPressed
     2      0.0    0.0  simpull.Composite$2:handle
     1      0.0    0.0  simpull.SimpullTest:keyPressed
     1      0.0    0.0  simpull.SimpullTest:keyPressed
     1      0.0    0.0  simpull.VectorForce:<init>
     1      0.0    0.0  simpull.VectorForce:<init>
     7      0.0    0.0  simpull.events.Event:getName
     1      0.0    0.0  simpull.SimpullTest:keyPressed
     2      0.0    0.0  simpull.Particle:eventAttemptNotify
     1      0.0    0.0  simpull.SimpullCollection:<init>
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     1      0.0    0.0  simpull.SimpullTest:keyPressed
     1      0.0    0.0  simpull.SimpullTest:keyPressed
     1      0.0    0.0  simpull.VectorForce:<init>
     1      0.0    0.0  simpull.VectorForce:<init>
     1      0.0    0.0  simpull.SimpullTest:keyPressed
     1      0.0    0.0  simpull.Particle:addForce
     1      0.0    0.0  simpull.SimpullTest:keyPressed
     2      0.0    0.0  simpull.Composite:init
     1      0.0    0.0  simpull.VectorForce:getValue
     1      0.0    0.0  simpull.SimpullTest:keyPressed
     1      0.0    0.0  simpull.SimpullTest:keyPressed
     1      0.0    0.0  simpull.SimpullTest:keyPressed
     1      0.0    0.0  simpull.SimpullTest:keyReleased
     1      0.0    0.0  simpull.SimpullTest:keyReleased
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     1      0.0    0.0  simpull.Particle:addForce
     1      0.0    0.0  simpull.SimpullTest:keyReleased
     1      0.0    0.0  simpull.SimpullTest:keyReleased
     2      0.0    0.0  simpull.Collision:<init>
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     1      0.0    0.0  simpull.SimpullTest:keyReleased
     1      0.0    0.0  simpull.SimpullTest:keyReleased
     1      0.0    0.0  simpull.Vector2f:<init>
     1      0.0    0.0  simpull.SimpullTest:keyReleased
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     1      0.0    0.0  simpull.SimpullTest:keyPressed
     1      0.0    0.0  simpull.SimpullTest:keyPressed
     1      0.0    0.0  simpull.SimpullTest:keyReleased
     1      0.0    0.0  simpull.VectorForce:<init>
     1      0.0    0.0  simpull.Particle:addForce
     1      0.0    0.0  simpull.Particle:addForce
     1      0.0    0.0  simpull.Particle:addForce
     5      0.0    0.0  simpull.events.Event:init
     1      0.0    0.0  simpull.VectorForce:getValue
     1      0.0    0.0  simpull.SimpullTest:keyPressed
     1      0.0    0.0  simpull.Vector2f:<init>
     1      0.0    0.0  simpull.VectorForce:<init>
     1      0.0    0.0  simpull.SimpullTest:keyPressed
     1      0.0    0.0  simpull.VectorForce:<init>
     1      0.0    0.0  simpull.Particle:addForce
     1      0.0    0.0  simpull.VectorForce:<init>
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     1      0.0    0.0  simpull.Particle:addForce
     1      0.0    0.0  simpull.VectorForce:getValue
     1      0.0    0.0  simpull.Vector2f:<init>
     1      0.0    0.0  simpull.Vector2f:<init>
     1      0.0    0.0  simpull.Vector2f:<init>
     1      0.0    0.0  simpull.Group:setCollideInternal
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     1      0.0    0.0  simpull.VectorForce:<init>
     2      0.0    0.0  simpull.SimpullCollection:<init>
     1      0.0    0.0  simpull.Vector2f:<init>
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     1      0.0    0.0  simpull.VectorForce:getValue
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     1      0.0    0.0  simpull.VectorForce:getValue
     1      0.0    0.0  simpull.VectorForce:getValue
     1      0.0    0.0  simpull.VectorForce:<init>
     1      0.0    0.0  simpull.VectorForce:getValue
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     2      0.0    0.0  simpull.Composite:isCompositeCompleted
     2      0.0    0.0  simpull.Particle:setPosition
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     1      0.0    0.0  simpull.Vector2f:<init>
     2      0.0    0.0  simpull.events.EventManager:registerEventParticipator
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     2      0.0    0.0  simpull.SimpullCollection:getParticles
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     1      0.0    0.0  simpull.Particle:addForce
     1      0.0    0.0  simpull.VectorForce:<init>
     1      0.0    0.0  simpull.Vector2f:<init>
     2      0.0    0.0  simpull.SimpullCollection:setHasParent
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     2      0.0    0.0  simpull.Vector2f:<init>
     1      0.0    0.0  simpull.SimpullTest$1:<init>
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     1      0.0    0.0  simpull.Vector2f:<init>
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     1      0.0    0.0  simpull.VectorForce:getValue
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     1      0.0    0.0  simpull.VectorForce:<init>
     1      0.0    0.0  simpull.VectorForce:<init>
     1      0.0    0.0  simpull.Vector2f:<init>
     1      0.0    0.0  simpull.VectorForce:<init>
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     1      0.0    0.0  simpull.VectorForce:<init>
     2      0.0    0.0  simpull.Particle:setFriction
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     1      0.0    0.0  simpull.VectorForce:getValue
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     1      0.0    0.0  simpull.VectorForce:<init>
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     1      0.0    0.0  simpull.VectorForce:getValue
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     1      0.0    0.0  simpull.VectorForce:getValue
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     2      0.0    0.0  simpull.Particle:setMass
     1      0.0    0.0  simpull.VectorForce:<init>
     1      0.0    0.0  simpull.VectorForce:<init>
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     1      0.0    0.0  simpull.VectorForce:<init>
     1      0.0    0.0  simpull.VectorForce:getValue
     1      0.0    0.0  simpull.VectorForce:getValue
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     1      0.0    0.0  simpull.VectorForce:<init>
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     2      0.0    0.0  simpull.Interval:<init>
     2      0.0    0.0  simpull.Particle:setElasticity
     1      0.0    0.0  simpull.VectorForce:getValue
     1      0.0    0.0  simpull.VectorForce:<init>
     1      0.0    0.0  simpull.Particle:addForce
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     1      0.0    0.0  simpull.VectorForce:<init>
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     1      0.0    0.0  simpull.VectorForce:<init>
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     1      0.0    0.0  simpull.Particle:addForce
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     1      0.0    0.0  simpull.VectorForce:<init>
     1      0.0    0.0  simpull.VectorForce:getValue
     1      0.0    0.0  simpull.VectorForce:getValue
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     1      0.0    0.0  simpull.VectorForce:<init>
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     1      0.0    0.0  simpull.VectorForce:<init>
     1      0.0    0.0  simpull.VectorForce:<init>
     1      0.0    0.0  simpull.VectorForce:<init>
     1      0.0    0.0  simpull.Particle:addForce
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     1      0.0    0.0  simpull.VectorForce:<init>
     1      0.0    0.0  simpull.VectorForce:<init>
     1      0.0    0.0  simpull.VectorForce:<init>
     1      0.0    0.0  simpull.VectorForce:<init>
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     2      0.0    0.0  simpull.SimpullCollection:getHasParent
     1      0.0    0.0  simpull.VectorForce:<init>
     1      0.0    0.0  simpull.VectorForce:getValue
     1      0.0    0.0  simpull.VectorForce:getValue
     1      0.0    0.0  simpull.VectorForce:<init>
     1      0.0    0.0  simpull.VectorForce:getValue
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     1      0.0    0.0  simpull.VectorForce:<init>
     1      0.0    0.0  simpull.Particle:addForce
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     1      0.0    0.0  simpull.VectorForce:<init>
     1      0.0    0.0  simpull.VectorForce:<init>
     1      0.0    0.0  simpull.events.Event:<init>
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     1      0.0    0.0  simpull.VectorForce:<init>
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     1      0.0    0.0  simpull.VectorForce:<init>
     1      0.0    0.0  simpull.VectorForce:<init>
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     1      0.0    0.0  simpull.VectorForce:<init>
     1      0.0    0.0  simpull.VectorForce:<init>
     1      0.0    0.0  simpull.VectorForce:<init>
     1      0.0    0.0  simpull.VectorForce:getValue
     1      0.0    0.0  simpull.VectorForce:<init>
     1      0.0    0.0  simpull.VectorForce:<init>
     1      0.0    0.0  simpull.VectorForce:<init>
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     1      0.0    0.0  simpull.Particle:addForce
     1      0.0    0.0  simpull.VectorForce:getValue
     1      0.0    0.0  simpull.VectorForce:<init>
     1      0.0    0.0  simpull.VectorForce:<init>
     1      0.0    0.0  simpull.VectorForce:<init>
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     1      0.0    0.0  simpull.VectorForce:getValue
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     1      0.0    0.0  simpull.VectorForce:<init>
     1      0.0    0.0  simpull.VectorForce:<init>
     1      0.0    0.0  simpull.VectorForce:<init>
     1      0.0    0.0  simpull.VectorForce:<init>
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     1      0.0    0.0  simpull.VectorForce:<init>
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     1      0.0    0.0  simpull.VectorForce:<init>
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     1      0.0    0.0  simpull.VectorForce:<init>
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     1      0.0    0.0  simpull.VectorForce:getValue
     1      0.0    0.0  simpull.VectorForce:<init>
     1      0.0    0.0  simpull.VectorForce:<init>
     1      0.0    0.0  simpull.VectorForce:getValue
     1      0.0    0.0  simpull.VectorForce:<init>
     1      0.0    0.0  simpull.VectorForce:<init>
     1      0.0    0.0  simpull.VectorForce:<init>
     1      0.0    0.0  simpull.VectorForce:<init>
     1      0.0    0.0  simpull.VectorForce:<init>
     1      0.0    0.0  simpull.VectorForce:<init>
     1      0.0    0.0  simpull.VectorForce:<init>
     1      0.0    0.0  simpull.VectorForce:<init>
     1      0.0    0.0  simpull.VectorForce:<init>
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     1      0.0    0.0  simpull.VectorForce:<init>
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     1      0.0    0.0  simpull.VectorForce:<init>
     1      0.0    0.0  simpull.VectorForce:<init>
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     1      0.0    0.0  simpull.VectorForce:<init>
     1      0.0    0.0  simpull.VectorForce:<init>
     1      0.0    0.0  simpull.VectorForce:<init>
     1      0.0    0.0  simpull.VectorForce:<init>
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     1      0.0    0.0  simpull.VectorForce:<init>
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     1      0.0    0.0  simpull.VectorForce:<init>
     1      0.0    0.0  simpull.Particle:addForce
     1      0.0    0.0  simpull.VectorForce:<init>
     1      0.0    0.0  simpull.VectorForce:<init>
     1      0.0    0.0  simpull.VectorForce:<init>
     1      0.0    0.0  simpull.VectorForce:<init>
     1      0.0    0.0  simpull.VectorForce:getValue
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     1      0.0    0.0  simpull.VectorForce:<init>
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     1      0.0    0.0  simpull.VectorForce:getValue
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     1      0.0    0.0  simpull.VectorForce:<init>
     1      0.0    0.0  simpull.VectorForce:<init>
     1      0.0    0.0  simpull.VectorForce:getValue
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     1      0.0    0.0  simpull.VectorForce:getValue
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     1      0.0    0.0  simpull.VectorForce:<init>
     1      0.0    0.0  simpull.VectorForce:getValue
     1      0.0    0.0  simpull.VectorForce:<init>
     1      0.0    0.0  simpull.VectorForce:<init>
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     1      0.0    0.0  simpull.VectorForce:<init>
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     1      0.0    0.0  simpull.Particle:addForce
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     1      0.0    0.0  simpull.VectorForce:<init>
     1      0.0    0.0  simpull.Particle:addForce
     1      0.0    0.0  simpull.VectorForce:<init>
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     1      0.0    0.0  simpull.VectorForce:<init>
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     1      0.0    0.0  simpull.VectorForce:<init>
     1      0.0    0.0  simpull.VectorForce:getValue
     1      0.0    0.0  simpull.VectorForce:getValue
     1      0.0    0.0  simpull.VectorForce:<init>
     1      0.0    0.0  simpull.VectorForce:<init>
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     1      0.0    0.0  simpull.VectorForce:getValue
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     1      0.0    0.0  simpull.Particle:addForce
     1      0.0    0.0  simpull.VectorForce:getValue
     1      0.0    0.0  simpull.VectorForce:<init>
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     1      0.0    0.0  simpull.VectorForce:<init>
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     1      0.0    0.0  simpull.VectorForce:<init>
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     1      0.0    0.0  simpull.VectorForce:<init>
     1      0.0    0.0  simpull.VectorForce:getValue
     1      0.0    0.0  simpull.VectorForce:getValue
     1      0.0    0.0  simpull.VectorForce:<init>
     1      0.0    0.0  simpull.Particle:addForce
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     1      0.0    0.0  simpull.VectorForce:getValue
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     1      0.0    0.0  simpull.VectorForce:<init>
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     1      0.0    0.0  simpull.Particle:addForce
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     1      0.0    0.0  simpull.Particle:addForce
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     1      0.0    0.0  simpull.Particle:addForce
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     1      0.0    0.0  simpull.VectorForce:<init>
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     1      0.0    0.0  simpull.Particle:addForce
     1      0.0    0.0  simpull.Particle:addForce
     1      0.0    0.0  simpull.VectorForce:<init>
     1      0.0    0.0  simpull.VectorForce:<init>
     1      0.0    0.0  simpull.VectorForce:<init>
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     1      0.0    0.0  simpull.VectorForce:getValue
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     1      0.0    0.0  simpull.Particle:addForce
     1      0.0    0.0  simpull.VectorForce:getValue
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     1      0.0    0.0  simpull.VectorForce:<init>
     1      0.0    0.0  simpull.VectorForce:<init>
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     1      0.0    0.0  simpull.Particle:addForce
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     1      0.0    0.0  simpull.Particle:addForce
     1      0.0    0.0  simpull.VectorForce:<init>
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     1      0.0    0.0  simpull.Particle:addForce
     1      0.0    0.0  simpull.VectorForce:getValue
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     1      0.0    0.0  simpull.VectorForce:<init>
     1      0.0    0.0  simpull.Particle:addForce
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     1      0.0    0.0  simpull.Particle:addForce
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     1      0.0    0.0  simpull.VectorForce:<init>
     1      0.0    0.0  simpull.VectorForce:getValue
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     1      0.0    0.0  simpull.VectorForce:<init>
     1      0.0    0.0  simpull.Particle:addForce
     1      0.0    0.0  simpull.VectorForce:getValue
     1      0.0    0.0  simpull.VectorForce:<init>
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     1      0.0    0.0  simpull.VectorForce:<init>
     1      0.0    0.0  simpull.Particle:addForce
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     1      0.0    0.0  simpull.Particle:addForce
     1      0.0    0.0  simpull.Particle:addForce
     1      0.0    0.0  simpull.VectorForce:<init>
     1      0.0    0.0  simpull.VectorForce:<init>
     1      0.0    0.0  simpull.Particle:addForce
     1      0.0    0.0  simpull.Particle:addForce
     1      0.0    0.0  simpull.VectorForce:getValue
     1      0.0    0.0  simpull.Particle:addForce
     1      0.0    0.0  simpull.VectorForce:<init>
     1      0.0    0.0  simpull.VectorForce:getValue
     1      0.0    0.0  simpull.Particle:addForce
     1      0.0    0.0  simpull.VectorForce:<init>
     1      0.0    0.0  simpull.Particle:addForce
     1      0.0    0.0  simpull.Particle:addForce
     1      0.0    0.0  simpull.VectorForce:<init>
     1      0.0    0.0  simpull.VectorForce:getValue
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     1      0.0    0.0  simpull.VectorForce:<init>
     1      0.0    0.0  simpull.VectorForce:<init>
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     1      0.0    0.0  simpull.VectorForce:<init>
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     1      0.0    0.0  simpull.VectorForce:<init>
     1      0.0    0.0  simpull.Particle:addForce
     1      0.0    0.0  simpull.Particle:addForce
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     1      0.0    0.0  simpull.Particle:addForce
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     1      0.0    0.0  simpull.VectorForce:<init>
     1      0.0    0.0  simpull.VectorForce:<init>
     1      0.0    0.0  simpull.Particle:addForce
     2      0.0    0.0  simpull.Composite:setAngularVelocity
     1      0.0    0.0  simpull.Particle:addForce
     1      0.0    0.0  simpull.VectorForce:<init>
     1      0.0    0.0  simpull.Particle:addForce
     1      0.0    0.0  simpull.Particle:addForce
     1      0.0    0.0  simpull.VectorForce:<init>
     1      0.0    0.0  simpull.VectorForce:<init>
     1      0.0    0.0  simpull.VectorForce:getValue
     1      0.0    0.0  simpull.Particle:addForce
     1      0.0    0.0  simpull.VectorForce:<init>
     1      0.0    0.0  simpull.Particle:addForce
     1      0.0    0.0  simpull.Particle:addForce
     1      0.0    0.0  simpull.VectorForce:<init>
     1      0.0    0.0  simpull.Particle:addForce
     1      0.0    0.0  simpull.Particle:addForce
     1      0.0    0.0  simpull.VectorForce:getValue
     1      0.0    0.0  simpull.VectorForce:getValue
     1      0.0    0.0  simpull.Particle:addForce
     1      0.0    0.0  simpull.Particle:addForce
     1      0.0    0.0  simpull.Particle:addForce
